trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
170,128,Random,0.35,170000,0,Chebyshev,0,BiA*,Chebyshev,0.9880,4224,148,273,1,0
171,128,Random,0.35,171001,0,Chebyshev,0,BFS,None,1.7353,9809,91,279,1,1
171,128,Random,0.35,171001,0,Chebyshev,0,Dijkstra,None,2.3373,9809,97,279,1,1
171,128,Random,0.35,171001,0,Chebyshev,0,Greedy,Chebyshev,0.1690,551,203,311,1,0
171,128,Random,0.35,171001,0,Chebyshev,0,A*,Chebyshev,1.8025,7895,142,279,1,1
171,128,Random,0.35,171001,0,Chebyshev,0,BiA*,Chebyshev,0.8735,3707,134,283,1,0
172,128,Random,0.35,172002,0,Chebyshev,0,BFS,None,1.7874,9865,102,281,1,1
172,128,Random,0.35,172002,0,Chebyshev,0,Dijkstra,None,2.3466,9866,109,281,1,1
172,128,Random,0.35,172002,0,Chebyshev,0,Greedy,Chebyshev,0.2090,650,202,319,1,0
172,128,Random,0.35,172002,0,Chebyshev,0,A*,Chebyshev,2.1013,8154,154,281,1,1
172,128,Random,0.35,172002,0,Chebyshev,0,BiA*,Chebyshev,1.0894,4678,136,285,1,0
173,128,Random,0.35,173003,0,Chebyshev,0,BFS,None,1.7247,9712,106,259,1,1
173,128,Random,0.35,173003,0,Chebyshev,0,Dijkstra,None,2.2456,9712,109,259,1,1
173,128,Random,0.35,173003,0,Chebyshev,0,Greedy,Chebyshev,0.1540,495,195,305,1,0
173,128,Random,0.35,173003,0,Chebyshev,0,A*,Chebyshev,1.6590,6719,152,259,1,1
173,128,Random,0.35,173003,0,Chebyshev,0,BiA*,Chebyshev,0.7462,3210,119,261,1,0
174,128,Random,0.35,174004,0,Chebyshev,0,BFS,None,1.6307,9961,125,261,1,1
174,128,Random,0.35,174004,0,Chebyshev,0,Dijkstra,None,2.3044,9961,132,261,1,1
174,128,Random,0.35,174004,0,Chebyshev,0,Greedy,Chebyshev,0.1563,481,184,283,1,0
174,128,Random,0.35,174004,0,Chebyshev,0,A*,Chebyshev,1.8562,6906,145,261,1,1
174,128,Random,0.35,174004,0,Chebyshev,0,BiA*,Chebyshev,0.8443,3482,164,261,1,1
175,128,Random,0.35,175005,0,Chebyshev,0,BFS,None,1.5661,9831,94,267,1,1
175,128,Random,0.35,175005,0,Chebyshev,0,Dijkstra,None,2.1034,9831,103,267,1,1
175,128,Random,0.35,175005,0,Chebyshev,0,Greedy,Chebyshev,0.2570,732,199,345,1,0
175,128,Random,0.35,175005,0,Chebyshev,0,A*,Chebyshev,1.9921,7050,140,267,1,1
175,128,Random,0.35,175005,0,Chebyshev,0,BiA*,Chebyshev,0.7918,3455,154,267,1,1
176,128,Random,0.35,176006,0,Chebyshev,0,BFS,None,1.6700,9941,100,281,1,1
176,128,Random,0.35,176006,0,Chebyshev,0,Dijkstra,None,2.6000,9940,107,281,1,1
176,128,Random,0.35,176006,0,Chebyshev,0,Greedy,Chebyshev,0.2838,921,253,359,1,0
176,128,Random,0.35,176006,0,Chebyshev,0,A*,Chebyshev,2.1429,8243,152,281,1,1
176,128,Random,0.35,176006,0,Chebyshev,0,BiA*,Chebyshev,0.8995,3828,131,281,1,1
177,128,Random,0.35,177007,0,Chebyshev,0,BFS,None,1.8427,9894,97,277,1,1
177,128,Random,0.35,177007,0,Chebyshev,0,Dijkstra,None,2.2210,9897,104,277,1,1
177,128,Random,0.35,177007,0,Chebyshev,0,Greedy,Chebyshev,0.2439,681,205,327,1,0
177,128,Random,0.35,177007,0,Chebyshev,0,A*,Chebyshev,2.0377,6724,117,277,1,1
177,128,Random,0.35,177007,0,Chebyshev,0,BiA*,Chebyshev,0.9387,3966,149,277,1,1
178,128,Random,0.35,178008,0,Chebyshev,0,BFS,None,1.9060,9912,93,281,1,1
178,128,Random,0.35,178008,0,Chebyshev,0,Dijkstra,None,2.3949,9913,94,281,1,1
178,128,Random,0.35,178008,0,Chebyshev,0,Greedy,Chebyshev,0.4131,1127,227,343,1,0
178,128,Random,0.35,178008,0,Chebyshev,0,A*,Chebyshev,2.4612,8625,143,281,1,1
178,128,Random,0.35,178008,0,Chebyshev,0,BiA*,Chebyshev,1.0772,3501,143,287,1,0
179,128,Random,0.35,179009,0,Chebyshev,0,BFS,None,1.6345,9271,105,313,1,1
179,128,Random,0.35,179009,0,Chebyshev,0,Dijkstra,None,2.2078,9271,110,313,1,1
179,128,Random,0.35,179009,0,Chebyshev,0,Greedy,Chebyshev,0.3335,1174,215,373,1,0
179,128,Random,0.35,179009,0,Chebyshev,0,A*,Chebyshev,2.1906,8729,106,313,1,1
179,128,Random,0.35,179009,0,Chebyshev,0,BiA*,Chebyshev,1.0698,4232,130,313,1,1
180,128,Random,0.35,180000,0,Euclidean,0,BFS,None,1.8187,10138,95,261,1,1
180,128,Random,0.35,180000,0,Euclidean,0,Dijkstra,None,2.3557,10138,99,261,1,1
180,128,Random,0.35,180000,0,Euclidean,0,Greedy,Euclidean,0.1657,521,224,289,1,0
180,128,Random,0.35,180000,0,Euclidean,0,A*,Euclidean,1.9526,7283,175,261,1,1
180,128,Random,0.35,180000,0,Euclidean,0,BiA*,Euclidean,1.0231,4245,173,263,1,0
181,128,Random,0.35,181001,0,Euclidean,0,BFS,None,1.6462,9902,99,273,1,1
181,128,Random,0.35,181001,0,Euclidean,0,Dijkstra,None,2.4303,9903,97,273,1,1
181,128,Random,0.35,181001,0,Euclidean,0,Greedy,Euclidean,0.1803,516,209,299,1,0
181,128,Random,0.35,181001,0,Euclidean,0,A*,Euclidean,2.1730,8095,179,273,1,1
181,128,Random,0.35,181001,0,Euclidean,0,BiA*,Euclidean,1.4850,5201,169,273,1,1
182,128,Random,0.35,182002,0,Euclidean,0,BFS,None,1.7634,10046,109,289,1,1
182,128,Random,0.35,182002,0,Euclidean,0,Dijkstra,None,2.4778,10046,112,289,1,1
182,128,Random,0.35,182002,0,Euclidean,0,Greedy,Euclidean,0.2440,803,229,339,1,0
182,128,Random,0.35,182002,0,Euclidean,0,A*,Euclidean,1.7319,7081,156,289,1,1
182,128,Random,0.35,182002,0,Euclidean,0,BiA*,Euclidean,0.8262,3369,146,289,1,1
183,128,Random,0.35,183003,0,Euclidean,0,BFS,None,1.5073,9523,93,275,1,1
183,128,Random,0.35,183003,0,Euclidean,0,Dijkstra,None,2.2543,9527,94,275,1,1
183,128,Random,0.35,183003,0,Euclidean,0,Greedy,Euclidean,0.2439,782,240,349,1,0
183,128,Random,0.35,183003,0,Euclidean,0,A*,Euclidean,2.0752,7709,185,275,1,1
183,128,Random,0.35,183003,0,Euclidean,0,BiA*,Euclidean,0.8191,3465,163,277,1,0
184,128,Random,0.35,184004,0,Euclidean,0,BFS,None,1.7023,9949,92,261,1,1
184,128,Random,0.35,184004,0,Euclidean,0,Dijkstra,None,2.3765,9949,99,261,1,1
184,128,Random,0.35,184004,0,Euclidean,0,Greedy,Euclidean,0.1822,578,220,293,1,0
184,128,Random,0.35,184004,0,Euclidean,0,A*,Euclidean,1.5655,6452,129,261,1,1
184,128,Random,0.35,184004,0,Euclidean,0,BiA*,Euclidean,0.9280,3599,156,261,1,1
185,128,Random,0.35,185005,0,Euclidean,0,BFS,None,1.6790,10016,126,291,1,1
185,128,Random,0.35,185005,0,Euclidean,0,Dijkstra,None,2.2535,10017,131,291,1,1
185,128,Random,0.35,185005,0,Euclidean,0,Greedy,Euclidean,0.1947,555,206,353,1,0
185,128,Random,0.35,185005,0,Euclidean,0,A*,Euclidean,2.6368,9326,198,291,1,1
185,128,Random,0.35,185005,0,Euclidean,0,BiA*,Euclidean,1.1537,4693,167,291,1,1
186,128,Random,0.35,186006,0,Euclidean,0,BFS,None,1.8367,10132,101,277,1,1
186,128,Random,0.35,186006,0,Euclidean,0,Dijkstra,None,2.5366,10135,101,277,1,1
186,128,Random,0.35,186006,0,Euclidean,0,Greedy,Euclidean,0.2674,681,253,381,1,0
186,128,Random,0.35,186006,0,Euclidean,0,A*,Euclidean,2.3942,7855,177,277,1,1
186,128,Random,0.35,186006,0,Euclidean,0,BiA*,Euclidean,1.5127,4552,182,277,1,1
187,128,Random,0.35,187007,0,Euclidean,0,BFS,None,1.6477,9467,85,271,1,1
187,128,Random,0.35,187007,0,Euclidean,0,Dijkstra,None,2.2393,9475,88,271,1,1
187,128,Random,0.35,187007,0,Euclidean,0,Greedy,Euclidean,0.1276,396,200,293,1,0
187,128,Random,0.35,187007,0,Euclidean,0,A*,Euclidean,2.2812,6350,135,271,1,1
187,128,Random,0.35,187007,0,Euclidean,0,BiA*,Euclidean,3.1818,4717,176,271,1,1
188,128,Random,0.35,188008,0,Euclidean,0,BFS,None,1.8440,9906,113,279,1,1
188,128,Random,0.35,188008,0,Euclidean,0,Dijkstra,None,2.3645,9904,117,279,1,1
188,128,Random,0.35,188008,0,Euclidean,0,Greedy,Euclidean,0.2652,804,224,341,1,0
188,128,Random,0.35,188008,0,Euclidean,0,A*,Euclidean,1.5789,6452,152,279,1,1
188,128,Random,0.35,188008,0,Euclidean,0,BiA*,Euclidean,0.6940,2893,137,279,1,1
189,128,Random,0.35,189009,0,Euclidean,0,BFS,None,1.9920,9990,106,269,1,1
189,128,Random,0.35,189009,0,Euclidean,0,Dijkstra,None,2.7806,9992,114,269,1,1
189,128,Random,0.35,189009,0,Euclidean,0,Greedy,Euclidean,0.1512,444,226,313,1,0
189,128,Random,0.35,189009,0,Euclidean,0,A*,Euclidean,1.7145,6985,162,269,1,1
189,128,Random,0.35,189009,0,Euclidean,0,BiA*,Euclidean,0.8745,3541,147,269,1,1
190,128,Random,0.35,190000,0,WallAware,0,BFS,None,1.8222,9939,100,283,1,1
190,128,Random,0.35,190000,0,WallAware,0,Dijkstra,None,2.3828,9932,102,283,1,1
190,128,Random,0.35,190000,0,WallAware,0,Greedy,WallAware,0.2164,506,259,343,1,0
190,128,Random,0.35,190000,0,WallAware,0,A*,WallAware,1.2751,3723,362,283,1,1
190,128,Random,0.35,190000,0,WallAware,0,BiA*,WallAware,0.9620,2688,331,283,1,1
191,128,Random,0.35,191001,0,WallAware,0,BFS,None,1.8975,9880,105,271,1,1
191,128,Random,0.35,191001,0,WallAware,0,Dijkstra,None,2.2332,9883,107,271,1,1
191,128,Random,0.35,191001,0,WallAware,0,Greedy,WallAware,0.3037,684,277,315,1,0
191,128,Random,0.35,191001,0,WallAware,0,A*,WallAware,1.2370,3481,289,271,1,1
191,128,Random,0.35,191001,0,WallAware,0,BiA*,WallAware,0.9598,2912,495,275,1,0
192,128,Random,0.35,192002,0,WallAware,0,BFS,None,1.6069,10345,105,261,1,1
192,128,Random,0.35,192002,0,WallAware,0,Dijkstra,None,2.1843,10345,111,261,1,1
192,128,Random,0.35,192002,0,WallAware,0,Greedy,WallAware,0.2140,515,289,317,1,0
192,128,Random,0.35,192002,0,WallAware,0,A*,WallAware,1.0468,2003,385,263,1,0
192,128,Random,0.35,192002,0,WallAware,0,BiA*,WallAware,0.8099,1874,422,261,1,1
193,128,Random,0.35,193003,0,WallAware,0,BFS,None,1.5912,9438,87,295,1,1
193,128,Random,0.35,193003,0,WallAware,0,Dijkstra,None,2.1273,9447,91,295,1,1
193,128,Random,0.35,193003,0,WallAware,0,Greedy,WallAware,0.4265,761,297,375,1,0
193,128,Random,0.35,193003,0,WallAware,0,A*,WallAware,0.7579,2648,327,297,1,0
193,128,Random,0.35,193003,0,WallAware,0,BiA*,WallAware,0.7531,2200,329,297,1,0
194,128,Random,0.35,194004,0,WallAware,0,BFS,None,1.9655,9551,100,269,1,1
194,128,Random,0.35,194004,0,WallAware,0,Dijkstra,None,2.4412,9549,109,269,1,1
194,128,Random,0.35,194004,0,WallAware,0,Greedy,WallAware,0.3308,644,266,301,1,0
194,128,Random,0.35,194004,0,WallAware,0,A*,WallAware,1.1464,3183,286,269,1,1
194,128,Random,0.35,194004,0,WallAware,0,BiA*,WallAware,0.6750,1793,331,269,1,1
195,128,Random,0.35,195005,0,WallAware,0,BFS,None,1.8771,10116,105,269,1,1
195,128,Random,0.35,195005,0,WallAware,0,Dijkstra,None,2.7376,10116,110,269,1,1
195,128,Random,0.35,195005,0,WallAware,0,Greedy,WallAware,0.1675,406,260,307,1,0
195,128,Random,0.35,195005,0,WallAware,0,A*,WallAware,0.5952,1949,241,269,1,1
195,128,Random,0.35,195005,0,WallAware,0,BiA*,WallAware,0.6562,1969,362,269,1,1
196,128,Random,0.35,196006,0,WallAware,0,BFS,None,1.9407,9917,93,269,1,1
196,128,Random,0.35,196006,0,WallAware,0,Dijkstra,None,2.4120,9919,96,269,1,1
196,128,Random,0.35,196006,0,WallAware,0,Greedy,WallAware,0.2250,476,254,293,1,0
196,128,Random,0.35,196006,0,WallAware,0,A*,WallAware,1.5628,3844,309,271,1,0
196,128,Random,0.35,196006,0,WallAware,0,BiA*,WallAware,0.6014,1565,278,271,1,0
197,128,Random,0.35,197007,0,WallAware,0,BFS,None,1.9794,9992,123,279,1,1
197,128,Random,0.35,197007,0,WallAware,0,Dijkstra,None,2.4445,9990,130,279,1,1
197,128,Random,0.35,197007,0,WallAware,0,Greedy,WallAware,0.3237,778,275,345,1,0
197,128,Random,0.35,197007,0,WallAware,0,A*,WallAware,1.1318,3269,399,279,1,1
197,128,Random,0.35,197007,0,WallAware,0,BiA*,WallAware,1.0187,2757,330,279,1,1
198,128,Random,0.35,198008,0,WallAware,0,BFS,None,1.6380,9641,94,273,1,1
198,128,Random,0.35,198008,0,WallAware,0,Dijkstra,None,2.3388,9647,95,273,1,1
198,128,Random,0.35,198008,0,WallAware,0,Greedy,WallAware,0.2787,682,278,403,1,0
198,128,Random,0.35,198008,0,WallAware,0,A*,WallAware,0.7097,2262,214,273,1,1
198,128,Random,0.35,198008,0,WallAware,0,BiA*,WallAware,0.8688,2667,274,273,1,1
199,128,Random,0.35,199009,0,WallAware,0,BFS,None,1.8336,10022,123,267,1,1
199,128,Random,0.35,199009,0,WallAware,0,Dijkstra,None,2.3639,10022,123,267,1,1
199,128,Random,0.35,199009,0,WallAware,0,Greedy,WallAware,0.3898,916,288,427,1,0
199,128,Random,0.35,199009,0,WallAware,0,A*,WallAware,1.8856,4208,349,269,1,0
199,128,Random,0.35,199009,0,WallAware,0,BiA*,WallAware,0.7382,1925,395,267,1,1
200,128,Maze,0,200000,0,Manhattan,1,BFS,None,1.1241,7937,12,2461,1,1
200,128,Maze,0,200000,0,Manhattan,1,Dijkstra,None,1.7813,7937,12,2461,1,1
200,128,Maze,0,200000,0,Manhattan,1,Greedy,Manhattan,1.4348,6548,32,2461,1,1
200,128,Maze,0,200000,0,Manhattan,1,A*,WallAware,1.9091,7894,14,2461,1,1
200,128,Maze,0,200000,0,Manhattan,1,BiA*,WallAware,2.0998,7395,20,2461,1,1
201,128,Maze,0,201001,0,Manhattan,1,BFS,None,1.2439,7937,13,2942,1,1
201,128,Maze,0,201001,0,Manhattan,1,Dijkstra,None,1.5855,7937,12,2942,1,1
201,128,Maze,0,201001,0,Manhattan,1,Greedy,Manhattan,1.4734,7099,14,2942,1,1
201,128,Maze,0,201001,0,Manhattan,1,A*,WallAware,1.8606,7937,14,2942,1,1
201,128,Maze,0,201001,0,Manhattan,1,BiA*,WallAware,1.9914,6819,19,2942,1,1
202,128,Maze,0,202002,0,Manhattan,1,BFS,None,1.2408,7935,12,2400,1,1
202,128,Maze,0,202002,0,Manhattan,1,Dijkstra,None,1.6294,7935,12,2400,1,1
202,128,Maze,0,202002,0,Manhattan,1,Greedy,Manhattan,1.5092,6264,31,2400,1,1
202,128,Maze,0,202002,0,Manhattan,1,A*,WallAware,2.0596,7830,12,2400,1,1
202,128,Maze,0,202002,0,Manhattan,1,BiA*,WallAware,2.0034,7258,18,2400,1,1
203,128,Maze,0,203003,0,Manhattan,1,BFS,None,1.2632,7937,10,2752,1,1
203,128,Maze,0,203003,0,Manhattan,1,Dijkstra,None,1.6311,7937,9,2752,1,1
203,128,Maze,0,203003,0,Manhattan,1,Greedy,Manhattan,1.1103,5452,32,2752,1,1
203,128,Maze,0,203003,0,Manhattan,1,A*,WallAware,1.8220,7866,16,2752,1,1
203,128,Maze,0,203003,0,Manhattan,1,BiA*,WallAware,1.8765,7173,17,2752,1,1
204,128,Maze,0,204004,0,Manhattan,1,BFS,None,1.3172,7937,11,2752,1,1
204,128,Maze,0,204004,0,Manhattan,1,Dijkstra,None,1.6559,7937,10,2752,1,1
204,128,Maze,0,204004,0,Manhattan,1,Greedy,Manhattan,1.3148,6565,15,2752,1,1
204,128,Maze,0,204004,0,Manhattan,1,A*,WallAware,1.8620,7937,14,2752,1,1
204,128,Maze,0,204004,0,Manhattan,1,BiA*,WallAware,1.6514,7173,19,2752,1,1
205,128,Maze,0,205005,0,Manhattan,1,BFS,None,1.4037,7913,12,2306,1,1
205,128,Maze,0,205005,0,Manhattan,1,Dijkstra,None,1.5855,7913,11,2306,1,1
205,128,Maze,0,205005,0,Manhattan,1,Greedy,Manhattan,0.7889,3928,25,2306,1,1
205,128,Maze,0,205005,0,Manhattan,1,A*,WallAware,1.8514,7712,15,2306,1,1
205,128,Maze,0,205005,0,Manhattan,1,BiA*,WallAware,1.1536,4662,12,2306,1,1
206,128,Maze,0,206006,0,Manhattan,1,BFS,None,1.2355,7937,16,2289,1,1
206,128,Maze,0,206006,0,Manhattan,1,Dijkstra,None,1.4651,7937,15,2289,1,1
206,128,Maze,0,206006,0,Manhattan,1,Greedy,Manhattan,1.3221,6102,18,2289,1,1
206,128,Maze,0,206006,0,Manhattan,1,A*,WallAware,1.8104,7936,19,2289,1,1
206,128,Maze,0,206006,0,Manhattan,1,BiA*,WallAware,1.0608,4484,19,2289,1,1
207,128,Maze,0,207007,0,Manhattan,1,BFS,None,1.2102,7929,11,2320,1,1
207,128,Maze,0,207007,0,Manhattan,1,Dijkstra,None,1.4834,7929,10,2320,1,1
207,128,Maze,0,207007,0,Manhattan,1,Greedy,Manhattan,0.8184,3786,28,2320,1,1
207,128,Maze,0,207007,0,Manhattan,1,A*,WallAware,2.0032,7910,10,2320,1,1
207,128,Maze,0,207007,0,Manhattan,1,BiA*,WallAware,1.7329,6723,21,2320,1,1
208,128,Maze,0,208008,0,Manhattan,1,BFS,None,1.1781,7937,18,2206,1,1
208,128,Maze,0,208008,0,Manhattan,1,Dijkstra,None,1.5055,7937,17,2206,1,1
208,128,Maze,0,208008,0,Manhattan,1,Greedy,Manhattan,1.1052,5478,13,2206,1,1
208,128,Maze,0,208008,0,Manhattan,1,A*,WallAware,2.0367,7937,19,2206,1,1
208,128,Maze,0,208008,0,Manhattan,1,BiA*,WallAware,1.2970,4915,16,2206,1,1
209,128,Maze,0,209009,0,Manhattan,1,BFS,None,1.1877,7937,13,2041,1,1
209,128,Maze,0,209009,0,Manhattan,1,Dijkstra,None,1.4306,7937,12,2041,1,1
209,128,Maze,0,209009,0,Manhattan,1,Greedy,Manhattan,1.5714,7887,15,2041,1,1
209,128,Maze,0,209009,0,Manhattan,1,A*,WallAware,2.0328,7937,11,2041,1,1
209,128,Maze,0,209009,0,Manhattan,1,BiA*,WallAware,1.2335,4335,16,2041,1,1
210,128,Maze,0,210000,0,Chebyshev,1,BFS,None,1.2933,7937,10,2795,1,1
210,128,Maze,0,210000,0,Chebyshev,1,Dijkstra,None,1.7257,7937,10,2795,1,1
210,128,Maze,0,210000,0,Chebyshev,1,Greedy,Manhattan,1.7817,7382,18,2795,1,1
210,128,Maze,0,210000,0,Chebyshev,1,A*,WallAware,2.0698,7937,11,2795,1,1
210,128,Maze,0,210000,0,Chebyshev,1,BiA*,WallAware,2.1378,7130,18,2795,1,1
211,128,Maze,0,211001,0,Chebyshev,1,BFS,None,1.3870,7929,9,3213,1,1
211,128,Maze,0,211001,0,Chebyshev,1,Dijkstra,None,1.6605,7929,8,3213,1,1
211,128,Maze,0,211001,0,Chebyshev,1,Greedy,Manhattan,1.3470,6710,27,3213,1,1
211,128,Maze,0,211001,0,Chebyshev,1,A*,WallAware,1.7173,7893,11,3213,1,1
211,128,Maze,0,211001,0,Chebyshev,1,BiA*,WallAware,2.4670,7914,22,3213,1,1
212,128,Maze,0,212002,0,Chebyshev,1,BFS,None,1.0934,7913,14,2646,1,1
212,128,Maze,0,212002,0,Chebyshev,1,Dijkstra,None,2.9523,7914,13,2646,1,1
212,128,Maze,0,212002,0,Chebyshev,1,Greedy,Manhattan,1.1433,5889,29,2646,1,1
212,128,Maze,0,212002,0,Chebyshev,1,A*,WallAware,2.1330,7816,19,2646,1,1
212,128,Maze,0,212002,0,Chebyshev,1,BiA*,WallAware,2.6548,7170,20,2646,1,1
213,128,Maze,0,213003,0,Chebyshev,1,BFS,None,1.1626,7937,10,3548,1,1
213,128,Maze,0,213003,0,Chebyshev,1,Dijkstra,None,1.8208,7937,8,3548,1,1
213,128,Maze,0,213003,0,Chebyshev,1,Greedy,Manhattan,1.6205,7418,12,3548,1,1
213,128,Maze,0,213003,0,Chebyshev,1,A*,WallAware,1.8323,7937,12,3548,1,1
213,128,Maze,0,213003,0,Chebyshev,1,BiA*,WallAware,2.3110,7711,17,3548,1,1
214,128,Maze,0,214004,0,Chebyshev,1,BFS,None,1.4433,7903,13,2246,1,1
214,128,Maze,0,214004,0,Chebyshev,1,Dijkstra,None,2.0849,7903,12,2246,1,1
214,128,Maze,0,214004,0,Chebyshev,1,Greedy,Manhattan,1.3886,5970,17,2246,1,1
214,128,Maze,0,214004,0,Chebyshev,1,A*,WallAware,1.7455,7868,17,2246,1,1
214,128,Maze,0,214004,0,Chebyshev,1,BiA*,WallAware,1.5377,6181,19,2246,1,1
215,128,Maze,0,215005,0,Chebyshev,1,BFS,None,1.2828,7937,17,2344,1,1
215,128,Maze,0,215005,0,Chebyshev,1,Dijkstra,None,2.1229,7937,15,2344,1,1
215,128,Maze,0,215005,0,Chebyshev,1,Greedy,Manhattan,1.7505,7921,18,2344,1,1
215,128,Maze,0,215005,0,Chebyshev,1,A*,WallAware,1.9726,7937,19,2344,1,1
215,128,Maze,0,215005,0,Chebyshev,1,BiA*,WallAware,1.3733,4961,13,2344,1,1
216,128,Maze,0,216006,0,Chebyshev,1,BFS,None,1.4792,7937,11,2373,1,1
216,128,Maze,0,216006,0,Chebyshev,1,Dijkstra,None,1.7471,7937,11,2373,1,1
216,128,Maze,0,216006,0,Chebyshev,1,Greedy,Manhattan,1.5485,7879,17,2373,1,1
216,128,Maze,0,216006,0,Chebyshev,1,A*,WallAware,1.7340,7937,12,2373,1,1
216,128,Maze,0,216006,0,Chebyshev,1,BiA*,WallAware,1.6828,7234,23,2373,1,1
217,128,Maze,0,217007,0,Chebyshev,1,BFS,None,1.6680,7937,18,1627,1,1
217,128,Maze,0,217007,0,Chebyshev,1,Dijkstra,None,1.7917,7937,17,1627,1,1
217,128,Maze,0,217007,0,Chebyshev,1,Greedy,Manhattan,1.5672,7934,29,1627,1,1
217,128,Maze,0,217007,0,Chebyshev,1,A*,WallAware,1.8297,7937,22,1627,1,1
217,128,Maze,0,217007,0,Chebyshev,1,BiA*,WallAware,0.9992,3864,24,1627,1,1
218,128,Maze,0,218008,0,Chebyshev,1,BFS,None,1.4949,7937,13,3213,1,1
218,128,Maze,0,218008,0,Chebyshev,1,Dijkstra,None,1.7576,7937,12,3213,1,1
218,128,Maze,0,218008,0,Chebyshev,1,Greedy,Manhattan,1.6641,7609,16,3213,1,1
218,128,Maze,0,218008,0,Chebyshev,1,A*,WallAware,2.0188,7937,11,3213,1,1
218,128,Maze,0,218008,0,Chebyshev,1,BiA*,WallAware,1.8930,7042,16,3213,1,1
219,128,Maze,0,219009,0,Chebyshev,1,BFS,None,1.4565,7937,15,1981,1,1
219,128,Maze,0,219009,0,Chebyshev,1,Dijkstra,None,1.7118,7937,14,1981,1,1
219,128,Maze,0,219009,0,Chebyshev,1,Greedy,Manhattan,1.6095,7571,20,1981,1,1
219,128,Maze,0,219009,0,Chebyshev,1,A*,WallAware,1.9894,7937,16,1981,1,1
219,128,Maze,0,219009,0,Chebyshev,1,BiA*,WallAware,0.9457,3815,15,1981,1,1
220,128,Maze,0,220000,0,Euclidean,1,BFS,None,1.4713,7927,12,3220,1,1
220,128,Maze,0,220000,0,Euclidean,1,Dijkstra,None,1.5015,7927,11,3220,1,1
220,128,Maze,0,220000,0,Euclidean,1,Greedy,Manhattan,1.1282,5376,30,3220,1,1
220,128,Maze,0,220000,0,Euclidean,1,A*,WallAware,1.9588,7802,13,3220,1,1
220,128,Maze,0,220000,0,Euclidean,1,BiA*,WallAware,1.8245,7938,19,3220,1,1
221,128,Maze,0,221001,0,Euclidean,1,BFS,None,1.2196,7937,10,3199,1,1
221,128,Maze,0,221001,0,Euclidean,1,Dijkstra,None,1.4250,7937,10,3199,1,1
221,128,Maze,0,221001,0,Euclidean,1,Greedy,Manhattan,1.6642,6845,26,3199,1,1
221,128,Maze,0,221001,0,Euclidean,1,A*,WallAware,1.8965,7936,10,3199,1,1
221,128,Maze,0,221001,0,Euclidean,1,BiA*,WallAware,1.9117,7900,16,3199,1,1
222,128,Maze,0,222002,0,Euclidean,1,BFS,None,1.3283,7937,13,2708,1,1
222,128,Maze,0,222002,0,Euclidean,1,Dijkstra,None,1.5220,7937,12,2708,1,1
222,128,Maze,0,222002,0,Euclidean,1,Greedy,Manhattan,1.7503,7909,15,2708,1,1
222,128,Maze,0,222002,0,Euclidean,1,A*,WallAware,1.7602,7937,18,2708,1,1
222,128,Maze,0,222002,0,Euclidean,1,BiA*,WallAware,1.5495,6849,24,2708,1,1
223,128,Maze,0,223003,0,Euclidean,1,BFS,None,1.3355,7937,13,2557,1,1
223,128,Maze,0,223003,0,Euclidean,1,Dijkstra,None,1.5587,7937,12,2557,1,1
223,128,Maze,0,223003,0,Euclidean,1,Greedy,Manhattan,1.4020,5758,23,2557,1,1
223,128,Maze,0,223003,0,Euclidean,1,A*,WallAware,1.7670,7937,18,2557,1,1
223,128,Maze,0,223003,0,Euclidean,1,BiA*,WallAware,1.6668,7118,22,2557,1,1
224,128,Maze,0,224004,0,Euclidean,1,BFS,None,1.1913,7937,13,2217,1,1
224,128,Maze,0,224004,0,Euclidean,1,Dijkstra,None,1.6278,7937,11,2217,1,1
224,128,Maze,0,224004,0,Euclidean,1,Greedy,Manhattan,0.9233,3797,10,2217,1,1
224,128,Maze,0,224004,0,Euclidean,1,A*,WallAware,1.8373,7937,15,2217,1,1
224,128,Maze,0,224004,0,Euclidean,1,BiA*,WallAware,1.3452,5348,22,2217,1,1
225,128,Maze,0,225005,0,Euclidean,1,BFS,None,1.1080,7937,14,2012,1,1
225,128,Maze,0,225005,0,Euclidean,1,Dijkstra,None,1.5957,7937,12,2012,1,1
225,128,Maze,0,225005,0,Euclidean,1,Greedy,Manhattan,1.0711,5316,30,2012,1,1
225,128,Maze,0,225005,0,Euclidean,1,A*,WallAware,2.0155,7929,13,2012,1,1
225,128,Maze,0,225005,0,Euclidean,1,BiA*,WallAware,1.2273,5196,18,2012,1,1
226,128,Maze,0,226006,0,Euclidean,1,BFS,None,1.1632,7937,20,2616,1,1
226,128,Maze,0,226006,0,Euclidean,1,Dijkstra,None,1.4826,7937,18,2616,1,1
226,128,Maze,0,226006,0,Euclidean,1,Greedy,Manhattan,1.2471,6538,15,2616,1,1
226,128,Maze,0,226006,0,Euclidean,1,A*,WallAware,2.0644,7937,21,2616,1,1
226,128,Maze,0,226006,0,Euclidean,1,BiA*,WallAware,1.5841,6838,24,2616,1,1
227,128,Maze,0,227007,0,Euclidean,1,BFS,None,1.1432,7937,14,2692,1,1
227,128,Maze,0,227007,0,Euclidean,1,Dijkstra,None,1.4247,7937,13,2692,1,1
